Date,Open,High,Low,Close,Adj Close,Volume
2019-08-08,1.625000,1.670000,1.590000,1.590000,1.590000,16800
2019-08-09,1.610000,1.630000,1.570000,1.570000,1.570000,3800
2019-08-12,1.570000,1.632000,1.570000,1.580000,1.580000,1300
2019-08-13,1.621000,1.780000,1.600000,1.690000,1.690000,7100
2019-08-14,1.660000,1.660000,1.530000,1.590000,1.590000,1700
2019-08-15,1.590000,1.590000,1.490000,1.490000,1.490000,6400
2019-08-16,1.530000,1.545000,1.530000,1.540000,1.540000,5400
2019-08-19,1.537000,1.580000,1.537000,1.580000,1.580000,18600
2019-08-20,1.500000,1.600000,1.490000,1.550000,1.550000,4200
2019-08-21,1.600000,1.600000,1.560000,1.580000,1.580000,2200
2019-08-22,1.500000,1.500000,1.450000,1.450000,1.450000,300
2019-08-23,1.530000,1.551000,1.530000,1.551000,1.551000,800
2019-08-26,1.590000,1.590000,1.590000,1.590000,1.590000,400
2019-08-27,1.620000,1.680000,1.620000,1.680000,1.680000,16600
2019-08-28,1.633000,1.633000,1.540000,1.540000,1.540000,500
2019-08-29,1.629000,1.629000,1.590000,1.590000,1.590000,600
2019-08-30,1.550000,1.600000,1.540000,1.600000,1.600000,2400
2019-09-03,1.597000,1.600000,1.550000,1.550000,1.550000,7400
2019-09-04,1.670000,1.670000,1.550000,1.650000,1.650000,2000
2019-09-05,1.640000,1.650000,1.640000,1.640000,1.640000,6300
2019-09-06,1.550000,1.608000,1.550000,1.608000,1.608000,800
2019-09-09,1.590000,1.680000,1.540000,1.550000,1.550000,5200
2019-09-10,1.558000,1.640000,1.558000,1.640000,1.640000,700
2019-09-11,1.647000,1.647000,1.540000,1.640000,1.640000,3700
2019-09-12,1.550000,1.600000,1.530000,1.530000,1.530000,6800
2019-09-13,1.550000,1.637000,1.550000,1.630000,1.630000,1700
2019-09-16,1.630000,1.630000,1.630000,1.630000,1.630000,1600
2019-09-17,1.630000,1.630000,1.630000,1.630000,1.630000,0
2019-09-18,1.580000,1.580000,1.580000,1.580000,1.580000,700
2019-09-19,1.613000,1.640000,1.564000,1.640000,1.640000,2000
2019-09-20,1.620000,1.660000,1.592000,1.660000,1.660000,5400
2019-09-23,1.660000,1.660000,1.570000,1.620000,1.620000,2900
2019-09-24,1.615000,1.630000,1.615000,1.630000,1.630000,800
2019-09-25,1.580000,1.580000,1.580000,1.580000,1.580000,300
2019-09-26,1.637000,1.790000,1.570000,1.790000,1.790000,11000
2019-09-27,1.630000,1.630000,1.574000,1.620000,1.620000,13900
2019-09-30,1.622000,1.670000,1.622000,1.670000,1.670000,5300
2019-10-01,1.800000,1.920000,1.750000,1.820000,1.820000,48600
2019-10-02,1.906000,1.906000,1.810000,1.860000,1.860000,2000
2019-10-03,1.860000,1.860000,1.860000,1.860000,1.860000,0
2019-10-04,1.825000,1.865000,1.800000,1.855000,1.855000,8600
2019-10-07,1.859000,1.890000,1.800000,1.830000,1.830000,7900
2019-10-08,1.800000,1.840000,1.800000,1.832000,1.832000,8200
2019-10-09,1.870000,1.870000,1.837000,1.870000,1.870000,18000
2019-10-10,1.880000,1.880000,1.560000,1.580000,1.580000,23400
2019-10-11,1.540000,1.630000,1.530000,1.600000,1.600000,22500
2019-10-14,1.540000,1.586000,1.530000,1.540000,1.540000,29000
2019-10-15,1.540000,1.580000,1.540000,1.580000,1.580000,800
2019-10-16,1.580000,1.630000,1.580000,1.630000,1.630000,1500
2019-10-17,1.568000,1.568000,1.568000,1.568000,1.568000,300
2019-10-18,1.635000,1.635000,1.635000,1.635000,1.635000,200
2019-10-21,1.589000,1.650000,1.589000,1.650000,1.650000,3200
2019-10-22,1.670000,1.791000,1.654000,1.780000,1.780000,4600
2019-10-23,1.800000,1.800000,1.700000,1.774000,1.774000,3000
2019-10-24,1.770000,1.770000,1.735000,1.770000,1.770000,800
2019-10-25,1.850000,1.850000,1.700000,1.700000,1.700000,2000
2019-10-28,1.671000,1.754000,1.671000,1.754000,1.754000,600
2019-10-29,1.691000,1.742000,1.691000,1.700000,1.700000,1100
2019-10-30,1.667000,1.940000,1.667000,1.940000,1.940000,5500
2019-10-31,1.910000,1.966000,1.760000,1.760000,1.760000,24700
2019-11-01,2.060000,2.060000,2.060000,2.060000,2.060000,400
2019-11-04,2.000000,2.080000,2.000000,2.080000,2.080000,1900
2019-11-05,2.073000,2.100000,2.070000,2.070000,2.070000,6700
2019-11-06,2.070000,2.075000,1.965000,1.965000,1.965000,4500
2019-11-07,1.834000,1.834000,1.802000,1.802000,1.802000,300
2019-11-08,1.890000,1.890000,1.890000,1.890000,1.890000,100
2019-11-11,1.950000,1.950000,1.807000,1.807000,1.807000,800
2019-11-12,1.729000,1.775000,1.729000,1.741000,1.741000,1300
2019-11-13,1.678000,1.678000,1.650000,1.650000,1.650000,800
2019-11-14,1.670000,1.725000,1.670000,1.725000,1.725000,11500
2019-11-15,1.697000,1.697000,1.622000,1.640000,1.640000,4800
2019-11-18,1.540000,1.550000,1.431000,1.450000,1.450000,56700
2019-11-19,1.430000,1.550000,1.430000,1.512000,1.512000,17200
2019-11-20,1.477000,1.750000,1.477000,1.720000,1.720000,5000
2019-11-21,1.634000,1.749000,1.634000,1.749000,1.749000,1700
2019-11-22,1.745000,2.030000,1.480000,2.030000,2.030000,14800
2019-11-25,2.000000,2.000000,1.859000,1.900000,1.900000,3500
2019-11-26,1.850000,2.000000,1.850000,1.850000,1.850000,5300
2019-11-27,1.850000,1.980000,1.450000,1.450000,1.450000,48600
2019-11-29,1.600000,1.735000,1.580000,1.735000,1.735000,6000
2019-12-02,1.665000,1.670000,1.580000,1.660000,1.660000,7000
2019-12-03,1.630000,1.710000,1.630000,1.710000,1.710000,1200
2019-12-04,1.750000,1.750000,1.630000,1.630000,1.630000,3700
2019-12-05,1.651000,1.660000,1.580000,1.580000,1.580000,6100
2019-12-06,1.524000,1.747000,1.524000,1.747000,1.747000,3500
2019-12-09,1.560000,1.750000,1.550000,1.550000,1.550000,3600
2019-12-10,1.500000,1.635000,1.500000,1.608000,1.608000,11300
2019-12-11,1.637000,1.758000,1.600000,1.600000,1.600000,12900
2019-12-12,1.680000,1.680000,1.600000,1.600000,1.600000,17700
2019-12-13,1.740000,1.740000,1.640000,1.640000,1.640000,4800
2019-12-16,1.620000,1.760000,1.600000,1.687000,1.687000,12600
2019-12-17,1.620000,1.740000,1.620000,1.620000,1.620000,11100
2019-12-18,1.645000,1.710000,1.645000,1.698000,1.698000,3900
2019-12-19,1.600000,1.660000,1.580000,1.610000,1.610000,8500
2019-12-20,1.480000,1.650000,1.480000,1.550000,1.550000,32500
2019-12-23,1.693000,1.700000,1.550000,1.590000,1.590000,6800
2019-12-24,1.630000,1.630000,1.540000,1.590000,1.590000,2800
2019-12-26,1.490000,1.630000,1.490000,1.550000,1.550000,19400
2019-12-27,1.480000,1.650000,1.480000,1.590000,1.590000,10500
2019-12-30,1.580000,1.600000,1.501000,1.540000,1.540000,26300
2019-12-31,1.530000,1.600000,1.530000,1.540000,1.540000,20200
2020-01-02,1.530000,1.590000,1.530000,1.530000,1.530000,500
2020-01-03,1.510000,1.510000,1.510000,1.510000,1.510000,500
2020-01-06,1.480000,1.600000,1.480000,1.550000,1.550000,21200
2020-01-07,1.510000,1.580000,1.510000,1.573000,1.573000,5000
2020-01-08,1.560000,1.570000,1.560000,1.570000,1.570000,3400
2020-01-09,1.510000,1.570000,1.510000,1.570000,1.570000,4000
2020-01-10,1.510000,1.649000,1.510000,1.600000,1.600000,30800
2020-01-13,1.590000,1.650000,1.590000,1.600000,1.600000,43200
2020-01-14,1.570000,1.617000,1.560000,1.590000,1.590000,30800
2020-01-15,1.570000,1.570000,1.570000,1.570000,1.570000,4800
2020-01-16,1.550000,1.600000,1.550000,1.560000,1.560000,6700
2020-01-17,1.530000,1.580000,1.530000,1.570000,1.570000,14600
2020-01-21,1.540000,1.680000,1.520000,1.520000,1.520000,9900
2020-01-22,1.650000,1.650000,1.630000,1.630000,1.630000,900
2020-01-23,1.620000,1.620000,1.620000,1.620000,1.620000,400
2020-01-24,1.630000,1.660000,1.620000,1.643000,1.643000,900
