Date,Open,High,Low,Close,Adj Close,Volume
2019-08-22,6.475000,6.475000,6.475000,6.475000,6.475000,0
2019-08-23,6.445000,6.560000,6.445000,6.475000,6.475000,18000
2019-08-26,6.475000,6.535000,6.475000,6.535000,6.535000,2600
2019-08-27,6.505000,6.655000,6.410000,6.655000,6.655000,33800
2019-08-28,6.890000,7.125000,6.765000,6.940000,6.940000,131600
2019-08-29,7.025000,7.050000,6.985000,7.050000,7.050000,8600
2019-08-30,7.120000,7.120000,6.975000,7.050000,7.050000,10000
2019-09-03,7.045000,7.045000,6.840000,6.875000,6.875000,21000
2019-09-04,7.000000,7.100000,6.875000,7.020000,7.020000,18000
2019-09-05,6.905000,7.250000,6.905000,7.150000,7.150000,80400
2019-09-06,7.200000,7.345000,7.055000,7.250000,7.250000,19000
2019-09-09,7.250000,7.250000,7.110000,7.165000,7.165000,7000
2019-09-10,7.165000,7.185000,7.050000,7.095000,7.095000,22400
2019-09-11,7.100000,7.250000,7.095000,7.200000,7.200000,22400
2019-09-12,7.160000,7.220000,7.140000,7.160000,7.160000,11400
2019-09-13,7.150000,7.220000,7.150000,7.150000,7.150000,34800
2019-09-16,7.100000,7.105000,7.050000,7.050000,7.050000,10200
2019-09-17,7.080000,7.240000,7.050000,7.050000,7.050000,7800
2019-09-18,7.050000,7.125000,7.050000,7.060000,7.060000,14000
2019-09-19,7.095000,7.115000,7.055000,7.095000,7.095000,3800
2019-09-20,7.060000,7.225000,7.000000,7.225000,7.225000,26800
2019-09-23,6.950000,7.075000,6.950000,6.955000,6.955000,41000
2019-09-24,6.870000,6.940000,6.775000,6.775000,6.775000,42200
2019-09-25,6.815000,6.935000,6.815000,6.830000,6.830000,8600
2019-09-26,6.800000,6.995000,6.800000,6.885000,6.885000,3800
2019-09-27,6.940000,6.940000,6.850000,6.850000,6.850000,800
2019-09-30,6.805000,6.885000,6.805000,6.825000,6.825000,16400
2019-10-01,6.890000,6.935000,6.850000,6.860000,6.860000,15000
2019-10-02,6.860000,6.860000,6.810000,6.810000,6.810000,7000
2019-10-03,6.775000,6.825000,6.760000,6.825000,6.825000,6200
2019-10-04,6.865000,6.865000,6.800000,6.830000,6.830000,10600
2019-10-07,6.850000,7.080000,6.810000,7.080000,7.080000,19000
